Pete_Sampras_0002.jpg,happiness
SharmilaTagore_15.jpg,happiness
Bill_Frist_0005.jpg,neutral
Ralf_Schumacher_0004.jpg,happiness
HrithikRoshan_166.jpg,neutral
John_Negroponte_0026.jpg,surprise
Ray_Allen_0003.jpg,happiness
Tiger_Woods_0010.jpg,happiness
George_W_Bush_0372.jpg,neutral
George_W_Bush_0144.jpg,happiness
Silvio_Berlusconi_0016.jpg,neutral
Stephen_Cooper_0001.jpg,fear
HrithikRoshan_221.jpg,happiness
Jack_Osbourne_0001.jpg,happiness
Abner_Martinez_0001.jpg,happiness
Luis_Ernesto_Derbez_Bautista_0006.jpg,neutral
Hans_Blix_0032.jpg,neutral
SJ_Twu_0001.jpg,neutral
Jayamadhuri_122.jpg,disgust
King_Gyanendra_0001.jpg,happiness
Roman_Polanski_0005.jpg,neutral
Thomas_Fargo_0003.jpg,sadness
Robert_Vowler_0001.jpg,neutral
Kristanna_Loken_0005.jpg,happiness
Tony_Blair_0039.jpg,neutral
Ashton_Kutcher_0002.jpg,neutral
Ronald_Young_Jr_0001.jpg,neutral
Brooke_Shields_0001.jpg,happiness
Colin_Powell_0178.jpg,neutral
Jorge_Valdano_0001.jpg,surprise
Jackie_Chan_0005.jpg,neutral
Li_Zhaoxing_0006.jpg,happiness
Gerhard_Schroeder_0049.jpg,happiness
Meg_Wakeman_0001.jpg,happiness
Julia_Tymoshenko_0003.jpg,neutral
Naomi_Bronstein_0001.jpg,neutral
Donatella_Versace_0001.jpg,happiness
Donald_Rumsfeld_0107.jpg,neutral
Pervez_Musharraf_0003.jpg,happiness
Tom_Daschle_0001.jpg,neutral
William_Donaldson_0003.jpg,neutral
Hilmi_Ozkok_0001.jpg,neutral
Sally_Kirkland_0003.jpg,happiness
Sachiko_Yamada_0003.jpg,happiness
Laurent_Gbagbo_0001.jpg,happiness
Pat_Summerall_0001.jpg,happiness
Tom_Rouen_0001.jpg,happiness
Mayumi_Moriyama_0001.jpg,neutral
Tonga_0001.jpg,neutral
Doug_Melvin_0003.jpg,neutral
Ahmet_Necdet_Sezer_0001.jpg,neutral
Jay_Rasulo_0002.jpg,neutral
Randy_Travis_0001.jpg,neutral
Hillary_Clinton_0010.jpg,happiness
Fabrice_Santoro_0001.jpg,neutral
Rainer_Schuettler_0001.jpg,neutral
Juan_Carlos_Ferrero_0023.jpg,happiness
Jose_Bove_0001.jpg,happiness
Patrice_Chereau_0001.jpg,neutral
Robert_Blake_0007.jpg,neutral
