train_loss,test_loss
1.0002629318606784,0.2225877192982456
0.6087442385087236,0.21125730994152048
0.5295112120826342,0.20358187134502925
0.48463695291538683,0.20504385964912286
0.44929124515133295,0.19773391812865493
0.4205537873227694,0.19590643274853803
0.3933180471261342,0.1871345029239766
0.3700504026958468,0.17726608187134507
0.3469074931627477,0.18274853801169588
0.3200670849117968,0.17470760233918126
0.294769773227081,0.18238304093567248
0.2757990949988714,0.18311403508771928
0.24882877406756782,0.1845760233918129
0.23111546981796535,0.18201754385964908
0.20797903112500732,0.19261695906432752
0.19452123367908405,0.1842105263157895
0.17505373288359907,0.1900584795321637
0.16062396767478415,0.19736842105263153
0.14715185706988412,0.17434210526315785
0.13798415850390466,0.17434210526315785
0.1290531259476703,0.16666666666666663
0.11625588915109286,0.17763157894736847
0.11543038400293093,0.16849415204678364
0.11842769410254227,0.18238304093567248
0.11590476348255462,0.17690058479532167
0.1074792123862613,0.18019005847953218
0.07547838094355593,0.16959064327485385
0.06992528471028248,0.17324561403508776
0.06256497511640191,0.16045321637426901
0.04971280322840426,0.16081871345029242
0.04426329300945832,0.16703216374269003
0.03877834944539208,0.16557017543859653
