train_loss,test_loss
1.2418293388266313,0.23135964912280704
0.6267177434692606,0.19700292397660824
0.5553623225256713,0.1907894736842105
0.5207727896539789,0.19334795321637432
0.49468976294088085,0.17945906432748537
0.4702912927196737,0.18238304093567248
0.4502464924987994,0.16959064327485385
0.4334977907046937,0.17288011695906436
0.4148060647193451,0.17653508771929827
0.3989736325385278,0.17178362573099415
0.38299941153902756,0.16447368421052633
0.3713795592387517,0.17214912280701755
0.35433032707861295,0.16849415204678364
0.3403859965459645,0.16849415204678364
0.3230598090510619,0.17836257309941517
0.3151474565441845,0.16630116959064323
0.29731112718582153,0.16081871345029242
0.2826471143124396,0.16739766081871343
0.27262700126882183,0.17251461988304095
0.25427126631750696,0.17032163742690054
0.24199364979190435,0.16739766081871343
0.23335329099008215,0.16922514619883045
0.21970411193998238,0.16959064327485385
0.2058181714767601,0.17397660818713445
0.19570667749782752,0.17543859649122806
0.18376335994019147,0.17616959064327486
0.1772351712859862,0.17982456140350878
0.16672203981736947,0.17507309941520466
0.154086809670716,0.17032163742690054
0.15168265684654839,0.17141812865497075
0.14169428209986604,0.16849415204678364
0.13529092387149208,0.17909356725146197
