train_loss,test_loss
1.1267311297662077,0.22587719298245612
0.6028666594746517,0.20321637426900585
0.5280903373022525,0.20321637426900585
0.4780167592634932,0.1878654970760234
0.4464959863856522,0.1849415204678363
0.42206762783360063,0.18128654970760238
0.3894277434600027,0.18128654970760238
0.3670465911123139,0.1864035087719298
0.34264642753970553,0.18238304093567248
0.3142670557251451,0.17251461988304095
0.2924994970971381,0.18201754385964908
0.2716200537652823,0.17543859649122806
0.25206825353902335,0.16959064327485385
0.22474296609952785,0.18238304093567248
0.20607902389564361,0.17690058479532167
0.18763178640878514,0.17507309941520466
0.16939636566594504,0.16812865497076024
0.15206292170312322,0.16995614035087714
0.13677079665164152,0.16081871345029242
0.11837271868104213,0.16154970760233922
0.1221588997399075,0.16520467836257313
0.12062443701049302,0.17653508771929827
0.10899339171605762,0.17982456140350878
0.09757702315923328,0.17799707602339176
0.09513376208501514,0.1864035087719298
0.08353054776450085,0.16410818713450293
0.07383147654074587,0.1589912280701754
0.06132651868886287,0.16410818713450293
0.05601241297159366,0.1589912280701754
0.048016257309055295,0.16264619883040932
0.042809001503005754,0.16447368421052633
0.04142669312743067,0.16739766081871343
